,Unnamed: 0,Rewards,Agent
0,0,62.5,Algaater
1,1,62.5,Algaater
2,2,62.5,Algaater
3,3,62.5,Algaater
4,4,62.5,Algaater
5,5,62.5,Algaater
6,6,62.5,Algaater
7,7,62.5,Algaater
8,8,62.5,Algaater
9,9,62.5,Algaater
10,10,62.5,Algaater
11,11,62.5,Algaater
12,12,62.5,Algaater
13,13,62.5,Algaater
14,14,62.5,Algaater
15,15,62.5,Algaater
16,16,62.5,Algaater
17,17,62.5,Algaater
18,18,62.5,Algaater
19,19,62.5,Algaater
20,20,62.5,Algaater
21,21,62.5,Algaater
22,22,62.5,Algaater
23,23,62.5,Algaater
24,24,62.5,Algaater
25,25,62.5,Algaater
26,26,62.5,Algaater
27,27,62.5,Algaater
28,28,62.5,Algaater
29,29,62.5,Algaater
30,30,62.5,Algaater
31,31,62.5,Algaater
32,32,62.5,Algaater
33,33,62.5,Algaater
34,34,62.5,Algaater
35,35,62.5,Algaater
36,36,62.5,Algaater
37,37,62.5,Algaater
38,38,62.5,Algaater
39,39,62.5,Algaater
40,40,62.5,Algaater
41,41,62.5,Algaater
42,42,62.5,Algaater
43,43,62.5,Algaater
44,44,62.5,Algaater
45,45,62.5,Algaater
46,46,62.5,Algaater
47,47,62.5,Algaater
48,48,62.5,Algaater
49,49,62.5,Algaater
50,50,62.5,Algaater
51,51,62.5,Algaater
52,52,62.5,Algaater
53,53,62.5,Algaater
54,54,62.5,Algaater
55,55,62.5,Algaater
56,56,62.5,Algaater
57,57,62.5,Algaater
58,58,62.5,Algaater
59,59,62.5,Algaater
60,60,62.5,Algaater
61,61,62.5,Algaater
62,62,62.5,Algaater
63,63,62.5,Algaater
64,64,62.5,Algaater
65,65,62.5,Algaater
66,66,62.5,Algaater
67,67,62.5,Algaater
68,68,62.5,Algaater
69,69,62.5,Algaater
70,70,62.5,Algaater
71,71,62.5,Algaater
72,72,62.5,Algaater
73,73,62.5,Algaater
74,74,62.5,Algaater
75,75,62.5,Algaater
76,76,62.5,Algaater
77,77,62.5,Algaater
78,78,62.5,Algaater
79,79,62.5,Algaater
80,80,62.5,Algaater
81,81,62.5,Algaater
82,82,62.5,Algaater
83,83,62.5,Algaater
84,84,62.5,Algaater
85,85,62.5,Algaater
86,86,62.5,Algaater
87,87,62.5,Algaater
88,88,62.5,Algaater
89,89,62.5,Algaater
90,90,62.5,Algaater
91,91,62.5,Algaater
92,92,62.5,Algaater
93,93,62.5,Algaater
94,94,62.5,Algaater
95,95,62.5,Algaater
96,96,62.5,Algaater
97,97,62.5,Algaater
98,98,62.5,Algaater
99,99,62.5,Algaater
100,100,62.5,Algaater
101,101,62.5,Algaater
102,102,62.5,Algaater
103,103,62.5,Algaater
104,104,62.5,Algaater
105,105,62.5,Algaater
106,106,62.5,Algaater
107,107,62.5,Algaater
108,108,62.5,Algaater
109,109,62.5,Algaater
110,110,62.5,Algaater
111,111,62.5,Algaater
112,112,62.5,Algaater
113,113,62.5,Algaater
114,114,62.5,Algaater
115,115,62.5,Algaater
116,116,62.5,Algaater
117,117,62.5,Algaater
118,118,62.5,Algaater
119,119,62.5,Algaater
120,120,62.5,Algaater
121,121,62.5,Algaater
122,122,62.5,Algaater
123,123,62.5,Algaater
124,124,62.5,Algaater
125,125,62.5,Algaater
126,126,62.5,Algaater
127,127,62.5,Algaater
128,128,62.5,Algaater
129,129,62.5,Algaater
130,130,62.5,Algaater
131,131,62.5,Algaater
132,132,62.5,Algaater
133,133,62.5,Algaater
134,134,62.5,Algaater
135,135,62.5,Algaater
136,136,62.5,Algaater
137,137,62.5,Algaater
138,138,62.5,Algaater
139,139,62.5,Algaater
140,140,62.5,Algaater
141,141,62.5,Algaater
142,142,62.5,Algaater
143,143,62.5,Algaater
144,144,62.5,Algaater
145,145,62.5,Algaater
146,146,62.5,Algaater
147,147,62.5,Algaater
148,148,62.5,Algaater
149,149,62.5,Algaater
150,150,62.5,Algaater
151,151,62.5,Algaater
152,152,62.5,Algaater
153,153,62.5,Algaater
154,154,62.5,Algaater
155,155,62.5,Algaater
156,156,62.5,Algaater
157,157,62.5,Algaater
158,158,62.5,Algaater
159,159,62.5,Algaater
160,160,62.5,Algaater
161,161,62.5,Algaater
162,162,62.5,Algaater
163,163,62.5,Algaater
164,164,62.5,Algaater
165,165,62.5,Algaater
166,166,62.5,Algaater
167,167,62.5,Algaater
168,168,62.5,Algaater
169,169,62.5,Algaater
170,170,62.5,Algaater
171,171,62.5,Algaater
172,172,62.5,Algaater
173,173,62.5,Algaater
174,174,62.5,Algaater
175,175,62.5,Algaater
176,176,62.5,Algaater
177,177,62.5,Algaater
178,178,62.5,Algaater
179,179,62.5,Algaater
180,180,62.5,Algaater
181,181,62.5,Algaater
182,182,62.5,Algaater
183,183,62.5,Algaater
184,184,62.5,Algaater
185,185,62.5,Algaater
186,186,62.5,Algaater
187,187,62.5,Algaater
188,188,62.5,Algaater
189,189,62.5,Algaater
190,190,62.5,Algaater
191,191,62.5,Algaater
192,192,62.5,Algaater
193,193,62.5,Algaater
194,194,62.5,Algaater
195,195,62.5,Algaater
196,196,62.5,Algaater
197,197,62.5,Algaater
198,198,62.5,Algaater
199,199,62.5,Algaater
200,200,62.5,Algaater
201,201,62.5,Algaater
202,202,62.5,Algaater
203,203,62.5,Algaater
204,204,62.5,Algaater
205,205,62.5,Algaater
206,206,62.5,Algaater
207,207,62.5,Algaater
208,208,62.5,Algaater
209,209,62.5,Algaater
210,210,62.5,Algaater
211,211,62.5,Algaater
212,212,62.5,Algaater
213,213,62.5,Algaater
214,214,62.5,Algaater
215,215,62.5,Algaater
216,216,62.5,Algaater
217,217,62.5,Algaater
218,218,62.5,Algaater
219,219,62.5,Algaater
220,220,62.5,Algaater
221,221,62.5,Algaater
222,222,62.5,Algaater
223,223,62.5,Algaater
224,224,62.5,Algaater
225,225,62.5,Algaater
226,226,62.5,Algaater
227,227,62.5,Algaater
228,228,62.5,Algaater
229,229,62.5,Algaater
230,230,62.5,Algaater
231,231,62.5,Algaater
232,232,62.5,Algaater
233,233,62.5,Algaater
234,234,62.5,Algaater
235,235,62.5,Algaater
236,236,62.5,Algaater
237,237,62.5,Algaater
238,238,62.5,Algaater
239,239,62.5,Algaater
240,240,62.5,Algaater
241,241,62.5,Algaater
242,242,62.5,Algaater
243,243,62.5,Algaater
244,244,62.5,Algaater
245,245,62.5,Algaater
246,246,62.5,Algaater
247,247,62.5,Algaater
248,248,62.5,Algaater
249,249,62.5,Algaater
250,250,62.5,Algaater
251,251,62.5,Algaater
252,252,62.5,Algaater
253,253,62.5,Algaater
254,254,62.5,Algaater
255,255,62.5,Algaater
256,256,62.5,Algaater
257,257,62.5,Algaater
258,258,62.5,Algaater
259,259,62.5,Algaater
260,260,62.5,Algaater
261,261,62.5,Algaater
262,262,62.5,Algaater
263,263,62.5,Algaater
264,264,62.5,Algaater
265,265,62.5,Algaater
