,Algaater
348,150
349,150
350,150
351,150
352,150
353,150
354,150
355,150
356,150
357,150
358,150
359,150
360,150
361,150
362,150
363,150
364,150
365,150
366,150
367,150
368,150
369,150
370,150
371,150
372,150
373,150
374,150
375,150
376,150
377,150
378,150
379,150
380,150
381,150
382,150
383,150
384,150
385,150
386,150
387,150
388,150
389,150
390,150
391,150
392,150
393,150
394,150
395,150
396,150
397,150
398,150
399,150
400,150
401,150
402,150
403,150
404,150
405,150
406,150
407,150
408,150
409,150
410,150
411,150
412,150
413,150
414,150
415,150
416,150
417,150
418,150
419,150
420,150
421,150
422,150
423,150
424,150
425,150
426,150
427,150
428,150
429,150
430,150
431,150
432,150
433,150
434,150
435,150
436,150
437,150
438,150
439,150
440,150
441,150
442,150
443,150
444,150
445,150
446,150
447,150
448,150
449,150
450,150
451,150
452,150
453,150
454,150
455,150
456,150
457,150
458,150
459,150
460,150
461,150
462,150
463,150
464,150
465,150
466,150
467,150
468,150
469,150
470,150
471,150
472,150
473,150
474,150
475,150
476,150
477,150
478,150
479,150
480,150
481,150
482,150
483,150
484,150
485,150
486,150
487,150
488,150
489,150
490,150
491,150
492,150
493,150
494,150
495,150
496,150
497,150
498,150
499,150
500,-56
501,-56
502,-56
503,-58
504,-56
505,-56
506,-56
507,-56
508,-56
509,-56
510,-56
511,-56
512,-56
513,-56
514,-56
515,-56
516,-56
517,-56
518,-56
519,-56
520,-56
521,-56
522,-56
523,-56
524,-56
525,-56
526,-56
527,-56
528,-56
529,-56
530,-56
531,-60
532,-58
533,-56
534,-58
535,-58
536,-56
537,-56
538,-56
539,-56
540,-56
541,-56
542,-56
543,-56
544,-58
545,-58
546,-56
547,-58
548,-56
549,-56
550,-56
551,-56
552,-56
553,-56
554,-56
555,-56
556,-56
557,-56
558,-56
559,-58
560,-56
561,-56
562,-56
563,-58
564,-56
565,-56
566,-58
567,-56
568,-56
569,-56
570,-56
571,-56
572,-56
573,-58
574,-58
575,-56
576,-56
577,-56
578,-58
579,-56
580,-56
581,-58
582,-58
583,-56
584,-56
585,-56
586,-56
587,-56
588,-56
589,-56
590,-56
591,-56
592,-56
593,-56
594,-56
595,-56
596,-56
597,-56
598,-56
599,-56
600,-56
601,-56
602,-56
603,-56
604,-56
605,-58
606,-56
607,-56
608,-56
609,-58
610,-56
611,-56
612,-56
613,-56
614,-56
615,-58
616,-56
617,-56
618,-56
619,-56
620,-56
621,-56
622,-56
623,-56
624,-56
625,-56
626,-56
627,-56
628,-56
629,-56
630,-56
631,-56
632,-58
633,-56
634,-56
635,-56
636,-56
637,-56
638,-56
639,-56
640,-56
641,-56
642,-56
643,-56
644,-56
645,-56
646,-56
647,-56
648,-56
649,-56
650,-56
651,-56
652,-56
653,-56
654,-60
655,-56
656,-56
657,-58
658,-58
659,-58
660,-56
661,-56
662,-56
663,-56
664,-56
665,-56
666,-58
667,-56
668,-56
669,-56
670,-56
671,-56
672,-56
673,-56
674,-56
675,-56
676,-56
677,-56
678,-56
679,-58
680,-58
681,-56
682,-56
683,-56
684,-56
685,-56
686,-56
687,-56
688,-56
689,-56
690,-58
691,-56
692,-56
693,-56
694,-56
695,-56
696,-56
697,-58
698,-56
699,-56
700,-56
701,-56
702,-56
703,-56
704,-56
705,-56
706,-58
707,-56
708,-56
709,-56
710,-58
711,-56
712,-56
713,-56
714,-56
715,-58
716,-56
717,-56
718,-56
719,-56
720,-58
721,-58
722,-56
723,-56
724,-56
725,-56
726,-56
727,-56
728,-56
729,-56
730,-56
731,-56
732,-56
733,-56
734,-56
735,-56
736,-56
737,-58
738,-56
739,-56
740,-58
741,-56
742,-56
743,-56
744,-56
745,-56
746,-56
747,-56
748,-56
749,-56
750,-56
751,-56
752,-58
753,-56
754,-56
755,-56
756,-56
757,-56
758,-56
759,-56
760,-56
761,-56
762,-56
763,-56
764,-56
765,-56
766,-58
767,-56
768,-56
769,-60
770,-56
771,-56
772,-58
773,-56
774,-56
775,-56
776,-56
777,-56
778,-56
779,-56
780,-56
781,-56
782,-56
783,-56
784,-56
785,-56
786,-56
787,-58
788,-56
789,-56
790,-56
791,-56
792,-56
793,-56
794,-56
795,-56
796,-56
797,-56
798,-58
799,-56
800,-56
801,-56
802,-56
803,-56
804,-56
805,-58
806,-58
807,-58
808,-56
809,-56
810,-56
811,-56
812,-56
813,-56
814,-58
815,-56
816,-58
817,-56
818,-56
819,-56
820,-56
821,-56
822,-58
823,-58
824,-56
825,-56
826,-56
827,-56
828,-56
829,-56
830,-56
831,-56
832,-56
833,-58
834,-56
835,-56
836,-56
837,-56
838,-56
839,-56
840,-56
841,-56
842,-56
843,-56
844,-56
845,-56
846,-56
847,-56
848,-56
849,-56
850,-58
851,-56
852,-56
853,-56
854,-56
855,-56
856,-56
857,-56
858,-56
859,-56
860,-56
861,-56
862,-56
863,-56
864,-56
865,-56
866,-56
867,-56
868,-56
869,-56
870,-56
871,-56
872,-56
873,-56
874,-58
875,-58
876,-56
877,-56
878,-56
879,-56
880,-56
881,-56
882,-56
883,-56
884,-56
885,-56
886,-58
887,-56
888,-56
889,-56
890,-56
891,-56
892,-56
893,-56
894,-56
895,-56
896,-56
897,-56
898,-58
899,-58
900,-56
901,-58
902,-56
903,-56
904,-58
905,-56
906,-56
907,-56
908,-56
909,-56
910,-56
911,-56
912,-56
913,-56
914,-56
915,-56
916,-56
917,-56
918,-56
919,-56
920,-56
921,-58
922,-56
923,-56
924,-56
925,-56
926,-58
927,-56
928,-56
929,-56
930,-56
931,-56
932,-56
933,-56
934,-56
935,-56
936,-58
937,-56
938,-56
939,-56
940,-56
941,-56
942,-56
943,-56
944,-56
945,-56
946,-56
947,-56
948,-56
949,-58
950,-58
951,-56
952,-56
953,-58
954,-56
955,-56
956,-56
957,-56
958,-56
959,-56
960,-56
961,-56
962,-56
963,-56
964,-56
965,-56
966,-56
967,-56
968,-56
969,-56
970,-58
971,-56
972,-56
973,-58
974,-58
975,-56
976,-56
977,-56
978,-56
979,-56
980,-56
981,-56
982,-56
983,-56
984,-56
985,-56
986,-56
987,-56
988,-56
989,-56
990,-56
991,-58
992,-56
993,-56
994,-56
995,-56
996,-56
997,-56
998,-56
999,-56
1000,-56
1001,-56
1002,-56
1003,-56
1004,-56
1005,-56
1006,-56
1007,-60
1008,-56
1009,-56
1010,-56
1011,-56
1012,-56
1013,-56
1014,-56
1015,-56
1016,-56
1017,-56
1018,-56
1019,-56
1020,-56
1021,-58
1022,-58
1023,-56
1024,-56
1025,-56
1026,-56
1027,-56
1028,-56
1029,-56
1030,-58
1031,-56
1032,-56
1033,-56
1034,-56
1035,-56
1036,-56
1037,-56
1038,-56
1039,-56
1040,-56
1041,-56
1042,-56
1043,-56
1044,-56
1045,-56
1046,-56
1047,-60
1048,-56
1049,-56
1050,-56
1051,-56
1052,-56
1053,-56
1054,-56
1055,-56
1056,-56
1057,-56
1058,-56
1059,-56
1060,-56
1061,-56
1062,-56
1063,-58
1064,-56
1065,-56
1066,-56
1067,-58
1068,-56
1069,-56
1070,-56
1071,-58
1072,-56
1073,-58
1074,-56
1075,-56
1076,-56
1077,-56
1078,-58
1079,-56
1080,-56
1081,-56
1082,-56
1083,-56
1084,-56
1085,-56
1086,-56
1087,-56
1088,-56
1089,-56
1090,-56
1091,-56
1092,-56
1093,-56
1094,-56
1095,-56
1096,-56
1097,-56
1098,-56
1099,-56
1100,-58
1101,-56
1102,-58
1103,-56
1104,-56
1105,-56
1106,-58
1107,-56
1108,-56
1109,-56
1110,-56
1111,-56
1112,-56
1113,-56
1114,-56
1115,-56
1116,-56
1117,-56
1118,-58
1119,-56
1120,-56
1121,-56
1122,-56
1123,-56
1124,-56
1125,-56
1126,-56
1127,-58
1128,-56
1129,-56
1130,-56
1131,-56
1132,-56
1133,-56
1134,-56
1135,-56
1136,-60
1137,-56
1138,-56
1139,-56
1140,-56
1141,-56
1142,-56
1143,-58
1144,-58
1145,-56
1146,-56
1147,-56
1148,-58
1149,-56
1150,-56
1151,-56
1152,-56
1153,-56
1154,-56
1155,-56
1156,-58
1157,-58
1158,-58
1159,-58
1160,-56
1161,-56
1162,-56
1163,-56
1164,-56
1165,-56
1166,-56
1167,-56
1168,-56
1169,-56
1170,-56
1171,-56
1172,-56
1173,-56
1174,-60
1175,-56
1176,-56
1177,-56
1178,-56
1179,-56
1180,-56
1181,-56
1182,-56
1183,-56
1184,-56
1185,-56
1186,-56
1187,-56
1188,-56
1189,-56
1190,-58
1191,-56
1192,-56
1193,-56
1194,-56
1195,-56
1196,-56
1197,-56
1198,-56
1199,-56
1200,-56
1201,-56
1202,-58
1203,-56
1204,-56
1205,-56
1206,-56
1207,-56
1208,-56
1209,-56
1210,-58
1211,-56
1212,-56
1213,-56
1214,-56
1215,-58
1216,-56
1217,-56
1218,-56
1219,-56
1220,-56
1221,-58
1222,-56
1223,-56
1224,-56
1225,-58
1226,-56
1227,-58
1228,-56
1229,-56
1230,-56
1231,-56
1232,-56
1233,-56
1234,-56
1235,-58
1236,-58
1237,-58
1238,-58
1239,-56
1240,-58
1241,-56
1242,-56
1243,-56
1244,-56
1245,-56
1246,-56
1247,-56
1248,-56
1249,-56
1250,-58
1251,-56
1252,-56
1253,-56
1254,-56
1255,-56
1256,-56
1257,-56
1258,-56
1259,-58
1260,-56
1261,-56
1262,-56
1263,-56
1264,-56
1265,-56
1266,-56
1267,-56
1268,-56
1269,-56
1270,-56
1271,-56
1272,-58
1273,-56
1274,-56
1275,-56
1276,-56
1277,-60
1278,-56
1279,-56
1280,-56
1281,-56
1282,-56
1283,-56
1284,-58
1285,-58
1286,-56
1287,-58
1288,-56
1289,-56
1290,-56
1291,-56
1292,-56
1293,-56
1294,-56
1295,-56
1296,-56
1297,-56
1298,-56
1299,-56
1300,-56
1301,-58
1302,-56
1303,-56
1304,-56
1305,-56
1306,-58
1307,-56
1308,-56
1309,-56
1310,-56
1311,-56
1312,-56
1313,-58
1314,-56
1315,-56
1316,-58
1317,-56
1318,-56
1319,-56
1320,-56
1321,-56
1322,-56
1323,-56
1324,-56
1325,-56
1326,-56
1327,-56
1328,-56
1329,-56
1330,-58
1331,-56
1332,-56
1333,-56
1334,-56
1335,-56
1336,-58
1337,-56
1338,-56
1339,-56
1340,-56
1341,-56
1342,-56
1343,-56
1344,-56
1345,-56
1346,-56
1347,-56
1348,-56
1349,-56
1350,-56
1351,-56
1352,-56
1353,-56
1354,-56
1355,-56
1356,-58
1357,-56
1358,-56
1359,-56
1360,-56
1361,-56
1362,-56
1363,-56
1364,-56
1365,-56
1366,-56
1367,-56
1368,-56
1369,-56
1370,-56
1371,-58
1372,-56
1373,-56
1374,-58
1375,-56
1376,-56
1377,-58
1378,-56
1379,-56
1380,-56
1381,-56
1382,-56
1383,-56
1384,-56
1385,-56
1386,-58
1387,-56
1388,-56
1389,-56
1390,-56
1391,-56
1392,-56
1393,-56
1394,-56
1395,-56
1396,-56
1397,-58
1398,-56
1399,-56
1400,-56
1401,-56
1402,-56
1403,-56
1404,-56
1405,-56
1406,-56
1407,-56
1408,-56
1409,-56
1410,-56
1411,-56
1412,-56
1413,-56
1414,-56
1415,-56
1416,-56
1417,-56
1418,-56
1419,-56
1420,-56
1421,-56
1422,-58
1423,-56
1424,-56
1425,-56
1426,-56
1427,-56
1428,-56
1429,-56
1430,-56
1431,-56
1432,-56
1433,-56
1434,-56
1435,-56
1436,-56
1437,-56
1438,-56
1439,-56
1440,-56
1441,-56
1442,-58
1443,-56
1444,-56
1445,-56
1446,-56
1447,-56
1448,-56
1449,-56
1450,-56
1451,-56
1452,-56
1453,-56
1454,-56
1455,-56
1456,-58
1457,-58
1458,-58
1459,-56
1460,-56
1461,-56
1462,-56
1463,-56
1464,-56
1465,-56
1466,-56
1467,-56
1468,-56
1469,-56
1470,-56
1471,-56
1472,-56
1473,-56
1474,-58
1475,-56
1476,-56
1477,-56
1478,-56
1479,-56
1480,-58
1481,-58
1482,-56
1483,-56
1484,-56
1485,-56
1486,-56
1487,-56
1488,-56
1489,-56
1490,-56
1491,-56
1492,-56
1493,-56
1494,-56
1495,-56
1496,-58
1497,-56
1498,-56
1499,-56
